score;completeness;rescuebot_action;rescuebot_location;alice_action;alice_location;world_nr;tick_nr
0;0.0;MoveSouth;(15, 5);;(9, 5);1;467
0;0.0;MoveSouth;(15, 5);;(9, 5);1;468
0;0.0;MoveSouth;(15, 5);;(9, 5);1;469
0;0.0;MoveSouth;(15, 5);;(9, 5);1;470
0;0.0;MoveSouth;(15, 5);;(9, 5);1;471
0;0.0;MoveSouth;(15, 5);;(9, 5);1;472
0;0.0;MoveSouth;(15, 5);;(9, 5);1;473
0;0.0;MoveSouth;(15, 5);;(9, 5);1;474
0;0.0;MoveSouth;(15, 6);;(9, 5);1;475
0;0.0;;(15, 6);;(9, 5);1;476
0;0.0;;(15, 6);;(9, 5);1;477
0;0.0;;(15, 6);;(9, 5);1;478
0;0.0;;(15, 6);;(9, 5);1;479
0;0.0;;(15, 6);;(9, 5);1;480
0;0.0;;(15, 6);;(9, 5);1;481
0;0.0;;(15, 6);;(9, 5);1;482
0;0.0;;(15, 6);;(9, 5);1;483
0;0.0;;(15, 6);;(9, 5);1;484
0;0.0;;(15, 6);;(9, 5);1;485
0;0.0;;(15, 6);;(9, 5);1;486
0;0.0;;(15, 6);;(9, 5);1;487
0;0.0;;(15, 6);;(9, 5);1;488
0;0.0;;(15, 6);;(9, 5);1;489
0;0.0;;(15, 6);;(9, 5);1;490
0;0.0;;(15, 6);;(9, 5);1;491
0;0.0;;(15, 6);;(9, 5);1;492
0;0.0;;(15, 6);;(9, 5);1;493
0;0.0;;(15, 6);;(9, 5);1;494
0;0.0;;(15, 6);;(9, 5);1;495
0;0.0;;(15, 6);;(9, 5);1;496
0;0.0;MoveWest;(15, 6);;(9, 5);1;497
0;0.0;MoveWest;(15, 6);;(9, 5);1;498
0;0.0;MoveWest;(15, 6);MoveNorth;(9, 4);1;499
0;0.0;MoveWest;(15, 6);MoveNorth;(9, 3);1;500
0;0.0;MoveWest;(15, 6);;(9, 3);1;501
0;0.0;MoveWest;(15, 6);;(9, 3);1;502
0;0.0;MoveWest;(15, 6);;(9, 3);1;503
0;0.0;MoveWest;(15, 6);;(9, 3);1;504
0;0.0;MoveWest;(14, 6);;(9, 3);1;505
0;0.0;MoveWest;(14, 6);MoveEast;(10, 3);1;506
0;0.0;MoveWest;(14, 6);;(10, 3);1;507
0;0.0;MoveWest;(14, 6);;(10, 3);1;508
0;0.0;MoveWest;(14, 6);;(10, 3);1;509
0;0.0;MoveWest;(14, 6);;(10, 3);1;510
0;0.0;MoveWest;(14, 6);;(10, 3);1;511
0;0.0;MoveWest;(14, 6);;(10, 3);1;512
0;0.0;MoveWest;(14, 6);;(10, 3);1;513
0;0.0;MoveWest;(13, 6);;(10, 3);1;514
0;0.0;MoveWest;(13, 6);;(10, 3);1;515
0;0.0;MoveWest;(13, 6);;(10, 3);1;516
0;0.0;MoveWest;(13, 6);;(10, 3);1;517
0;0.0;MoveWest;(13, 6);;(10, 3);1;518
0;0.0;MoveWest;(13, 6);;(10, 3);1;519
0;0.0;MoveWest;(13, 6);;(10, 3);1;520
0;0.0;MoveWest;(13, 6);;(10, 3);1;521
0;0.0;MoveWest;(13, 6);;(10, 3);1;522
0;0.0;MoveWest;(12, 6);;(10, 3);1;523
0;0.0;MoveWest;(12, 6);;(10, 3);1;524
0;0.0;MoveWest;(12, 6);;(10, 3);1;525
0;0.0;MoveWest;(12, 6);;(10, 3);1;526
0;0.0;MoveWest;(12, 6);;(10, 3);1;527
0;0.0;MoveWest;(12, 6);;(10, 3);1;528
0;0.0;MoveWest;(12, 6);;(10, 3);1;529
0;0.0;MoveWest;(12, 6);;(10, 3);1;530
0;0.0;MoveWest;(12, 6);;(10, 3);1;531
0;0.0;MoveWest;(12, 6);;(10, 3);1;532
0;0.0;MoveWest;(12, 6);;(10, 3);1;533
0;0.0;MoveWest;(12, 6);;(10, 3);1;534
0;0.0;MoveWest;(12, 6);;(10, 3);1;535
0;0.0;MoveWest;(12, 6);;(10, 3);1;536
0;0.0;MoveWest;(11, 6);;(10, 3);1;537
0;0.0;MoveWest;(11, 6);;(10, 3);1;538
0;0.0;MoveWest;(11, 6);;(10, 3);1;539
0;0.0;MoveWest;(11, 6);;(10, 3);1;540
0;0.0;MoveWest;(11, 6);;(10, 3);1;541
0;0.0;MoveWest;(11, 6);;(10, 3);1;542
0;0.0;MoveWest;(11, 6);;(10, 3);1;543
0;0.0;MoveWest;(11, 6);;(10, 3);1;544
0;0.0;MoveWest;(11, 6);;(10, 3);1;545
0;0.0;MoveWest;(11, 6);;(10, 3);1;546
0;0.0;MoveWest;(11, 6);;(10, 3);1;547
0;0.0;MoveWest;(11, 6);;(10, 3);1;548
0;0.0;MoveWest;(11, 6);;(10, 3);1;549
0;0.0;MoveWest;(11, 6);;(10, 3);1;550
0;0.0;MoveWest;(10, 6);;(10, 3);1;551
0;0.0;MoveWest;(10, 6);;(10, 3);1;552
0;0.0;MoveWest;(10, 6);;(10, 3);1;553
0;0.0;MoveWest;(10, 6);;(10, 3);1;554
0;0.0;MoveWest;(10, 6);;(10, 3);1;555
0;0.0;MoveWest;(10, 6);;(10, 3);1;556
0;0.0;MoveWest;(10, 6);;(10, 3);1;557
0;0.0;MoveWest;(10, 6);;(10, 3);1;558
0;0.0;MoveWest;(10, 6);;(10, 3);1;559
0;0.0;MoveWest;(10, 6);;(10, 3);1;560
0;0.0;MoveWest;(10, 6);;(10, 3);1;561
0;0.0;MoveWest;(10, 6);;(10, 3);1;562
0;0.0;MoveWest;(10, 6);;(10, 3);1;563
0;0.0;MoveWest;(10, 6);;(10, 3);1;564
0;0.0;MoveWest;(9, 6);;(10, 3);1;565
0;0.0;;(9, 6);;(10, 3);1;566
0;0.0;;(9, 6);;(10, 3);1;567
0;0.0;;(9, 6);;(10, 3);1;568
0;0.0;;(9, 6);;(10, 3);1;569
0;0.0;;(9, 6);;(10, 3);1;570
0;0.0;;(9, 6);;(10, 3);1;571
0;0.0;;(9, 6);;(10, 3);1;572
0;0.0;;(9, 6);;(10, 3);1;573
0;0.0;;(9, 6);;(10, 3);1;574
0;0.0;;(9, 6);;(10, 3);1;575
0;0.0;;(9, 6);;(10, 3);1;576
0;0.0;;(9, 6);;(10, 3);1;577
0;0.0;;(9, 6);;(10, 3);1;578
0;0.0;;(9, 6);;(10, 3);1;579
0;0.0;;(9, 6);;(10, 3);1;580
0;0.0;;(9, 6);;(10, 3);1;581
0;0.0;;(9, 6);;(10, 3);1;582
0;0.0;Idle;(9, 6);;(10, 3);1;583
0;0.0;Idle;(9, 6);;(10, 3);1;584
0;0.0;Idle;(9, 6);;(10, 3);1;585
0;0.0;Idle;(9, 6);;(10, 3);1;586
0;0.0;Idle;(9, 6);;(10, 3);1;587
0;0.0;Idle;(9, 6);;(10, 3);1;588
0;0.0;Idle;(9, 6);;(10, 3);1;589
0;0.0;Idle;(9, 6);;(10, 3);1;590
0;0.0;Idle;(9, 6);;(10, 3);1;591
0;0.0;Idle;(9, 6);;(10, 3);1;592
0;0.0;Idle;(9, 6);;(10, 3);1;593
0;0.0;Idle;(9, 6);;(10, 3);1;594
0;0.0;Idle;(9, 6);;(10, 3);1;595
0;0.0;Idle;(9, 6);;(10, 3);1;596
0;0.0;Idle;(9, 6);;(10, 3);1;597
0;0.0;Idle;(9, 6);;(10, 3);1;598
0;0.0;Idle;(9, 6);;(10, 3);1;599
0;0.0;Idle;(9, 6);;(10, 3);1;600
0;0.0;Idle;(9, 6);;(10, 3);1;601
0;0.0;Idle;(9, 6);;(10, 3);1;602
0;0.0;Idle;(9, 6);;(10, 3);1;603
0;0.0;Idle;(9, 6);;(10, 3);1;604
0;0.0;Idle;(9, 6);;(10, 3);1;605
0;0.0;Idle;(9, 6);;(10, 3);1;606
0;0.0;Idle;(9, 6);;(10, 3);1;607
0;0.0;Idle;(9, 6);;(10, 3);1;608
0;0.0;MoveNorth;(9, 6);;(10, 3);1;609
0;0.0;MoveNorth;(9, 6);;(10, 3);1;610
0;0.0;MoveNorth;(9, 6);;(10, 3);1;611
0;0.0;MoveNorth;(9, 6);;(10, 3);1;612
0;0.0;MoveNorth;(9, 6);;(10, 3);1;613
0;0.0;MoveNorth;(9, 6);;(10, 3);1;614
0;0.0;MoveNorth;(9, 6);;(10, 3);1;615
0;0.0;MoveNorth;(9, 6);;(10, 3);1;616
0;0.0;MoveNorth;(9, 5);;(10, 3);1;617
0;0.0;MoveNorth;(9, 5);;(10, 3);1;618
0;0.0;MoveNorth;(9, 5);;(10, 3);1;619
0;0.0;MoveNorth;(9, 5);;(10, 3);1;620
0;0.0;MoveNorth;(9, 5);;(10, 3);1;621
0;0.0;MoveNorth;(9, 5);;(10, 3);1;622
0;0.0;MoveNorth;(9, 5);;(10, 3);1;623
0;0.0;MoveNorth;(9, 5);;(10, 3);1;624
0;0.0;MoveNorth;(9, 5);;(10, 3);1;625
0;0.0;MoveNorth;(9, 4);;(10, 3);1;626
0;0.0;MoveNorthWest;(9, 4);;(10, 3);1;627
0;0.0;MoveNorthWest;(9, 4);;(10, 3);1;628
0;0.0;MoveNorthWest;(9, 4);;(10, 3);1;629
0;0.0;MoveNorthWest;(9, 4);;(10, 3);1;630
0;0.0;MoveNorthWest;(9, 4);;(10, 3);1;631
0;0.0;MoveNorthWest;(9, 4);;(10, 3);1;632
0;0.0;MoveNorthWest;(9, 4);;(10, 3);1;633
0;0.0;MoveNorthWest;(9, 4);;(10, 3);1;634
0;0.0;MoveNorthWest;(8, 3);;(10, 3);1;635
0;0.0;MoveNorth;(8, 3);;(10, 3);1;636
0;0.0;MoveNorth;(8, 3);;(10, 3);1;637
0;0.0;MoveNorth;(8, 3);;(10, 3);1;638
0;0.0;MoveNorth;(8, 3);;(10, 3);1;639
0;0.0;MoveNorth;(8, 3);;(10, 3);1;640
0;0.0;MoveNorth;(8, 3);;(10, 3);1;641
0;0.0;MoveNorth;(8, 3);;(10, 3);1;642
0;0.0;MoveNorth;(8, 3);;(10, 3);1;643
0;0.0;MoveNorth;(8, 2);;(10, 3);1;644
0;0.0;MoveSouthEast;(8, 2);;(10, 3);1;645
0;0.0;MoveSouthEast;(8, 2);;(10, 3);1;646
0;0.0;MoveSouthEast;(8, 2);;(10, 3);1;647
0;0.0;MoveSouthEast;(8, 2);;(10, 3);1;648
0;0.0;MoveSouthEast;(8, 2);;(10, 3);1;649
0;0.0;MoveSouthEast;(8, 2);;(10, 3);1;650
0;0.0;MoveSouthEast;(8, 2);;(10, 3);1;651
0;0.0;MoveSouthEast;(8, 2);;(10, 3);1;652
0;0.0;MoveSouthEast;(9, 3);;(10, 3);1;653
0;0.0;MoveNorthEast;(9, 3);;(10, 3);1;654
0;0.0;MoveNorthEast;(9, 3);;(10, 3);1;655
0;0.0;MoveNorthEast;(9, 3);;(10, 3);1;656
0;0.0;MoveNorthEast;(9, 3);;(10, 3);1;657
0;0.0;MoveNorthEast;(9, 3);;(10, 3);1;658
0;0.0;MoveNorthEast;(9, 3);;(10, 3);1;659
0;0.0;MoveNorthEast;(9, 3);;(10, 3);1;660
0;0.0;MoveNorthEast;(9, 3);;(10, 3);1;661
0;0.0;MoveNorthEast;(10, 2);;(10, 3);1;662
0;0.0;Idle;(10, 2);;(10, 3);1;663
0;0.0;Idle;(10, 2);;(10, 3);1;664
0;0.0;Idle;(10, 2);;(10, 3);1;665
0;0.0;Idle;(10, 2);;(10, 3);1;666
0;0.0;Idle;(10, 2);;(10, 3);1;667
0;0.0;Idle;(10, 2);;(10, 3);1;668
0;0.0;Idle;(10, 2);;(10, 3);1;669
0;0.0;Idle;(10, 2);;(10, 3);1;670
0;0.0;Idle;(10, 2);;(10, 3);1;671
0;0.0;Idle;(10, 2);;(10, 3);1;672
0;0.0;Idle;(10, 2);;(10, 3);1;673
0;0.0;Idle;(10, 2);;(10, 3);1;674
0;0.0;Idle;(10, 2);;(10, 3);1;675
0;0.0;Idle;(10, 2);;(10, 3);1;676
0;0.0;Idle;(10, 2);;(10, 3);1;677
0;0.0;Idle;(10, 2);;(10, 3);1;678
0;0.0;Idle;(10, 2);;(10, 3);1;679
0;0.0;Idle;(10, 2);;(10, 3);1;680
0;0.0;Idle;(10, 2);;(10, 3);1;681
0;0.0;Idle;(10, 2);;(10, 3);1;682
0;0.0;Idle;(10, 2);;(10, 3);1;683
0;0.0;Idle;(10, 2);;(10, 3);1;684
0;0.0;Idle;(10, 2);;(10, 3);1;685
0;0.0;Idle;(10, 2);;(10, 3);1;686
0;0.0;Idle;(10, 2);;(10, 3);1;687
0;0.0;Idle;(10, 2);;(10, 3);1;688
0;0.0;MoveSouth;(10, 2);;(10, 3);1;689
0;0.0;MoveSouth;(10, 2);;(10, 3);1;690
0;0.0;MoveSouth;(10, 2);;(10, 3);1;691
0;0.0;MoveSouth;(10, 2);;(10, 3);1;692
0;0.0;MoveSouth;(10, 2);;(10, 3);1;693
0;0.0;MoveSouth;(10, 2);;(10, 3);1;694
0;0.0;MoveSouth;(10, 2);;(10, 3);1;695
0;0.0;MoveSouth;(10, 2);;(10, 3);1;696
0;0.0;MoveSouth;(10, 3);;(10, 3);1;697
0;0.0;;(10, 3);;(10, 3);1;698
0;0.0;;(10, 3);;(10, 3);1;699
0;0.0;;(10, 3);;(10, 3);1;700
0;0.0;;(10, 3);;(10, 3);1;701
0;0.0;;(10, 3);;(10, 3);1;702
0;0.0;;(10, 3);;(10, 3);1;703
0;0.0;;(10, 3);;(10, 3);1;704
0;0.0;;(10, 3);;(10, 3);1;705
0;0.0;;(10, 3);CarryObjectTogether;(10, 3);1;706
0;0.0;;(10, 3);;(10, 3);1;707
0;0.0;;(10, 3);;(10, 3);1;708
0;0.0;;(10, 3);;(10, 3);1;709
0;0.0;;(10, 3);;(10, 3);1;710
0;0.0;;(10, 3);MoveWest;(9, 3);1;711
0;0.0;;(10, 3);;(9, 3);1;712
0;0.0;;(10, 3);MoveSouth;(9, 4);1;713
0;0.0;;(10, 3);;(9, 4);1;714
0;0.0;;(10, 3);MoveSouth;(9, 5);1;715
0;0.0;;(10, 3);;(9, 5);1;716
0;0.0;;(10, 3);MoveSouth;(9, 6);1;717
0;0.0;;(10, 3);MoveEast;(10, 6);1;718
0;0.0;;(10, 3);;(10, 6);1;719
0;0.0;;(10, 3);MoveEast;(10, 6);1;720
0;0.0;;(10, 3);MoveEast;(10, 6);1;721
0;0.0;;(10, 3);MoveEast;(10, 6);1;722
0;0.0;;(10, 3);MoveEast;(10, 6);1;723
0;0.0;;(10, 3);MoveEast;(10, 6);1;724
0;0.0;;(10, 3);MoveEast;(11, 6);1;725
0;0.0;;(10, 3);MoveEast;(11, 6);1;726
0;0.0;;(10, 3);MoveEast;(11, 6);1;727
0;0.0;;(10, 3);MoveEast;(11, 6);1;728
0;0.0;;(10, 3);MoveEast;(11, 6);1;729
0;0.0;;(10, 3);MoveEast;(11, 6);1;730
0;0.0;;(10, 3);MoveEast;(12, 6);1;731
0;0.0;;(10, 3);MoveEast;(12, 6);1;732
0;0.0;;(10, 3);MoveEast;(12, 6);1;733
0;0.0;;(10, 3);MoveEast;(12, 6);1;734
0;0.0;;(10, 3);MoveEast;(12, 6);1;735
0;0.0;;(10, 3);MoveEast;(12, 6);1;736
0;0.0;;(10, 3);MoveEast;(13, 6);1;737
0;0.0;;(10, 3);MoveEast;(14, 6);1;738
0;0.0;;(10, 3);MoveEast;(15, 6);1;739
0;0.0;;(10, 3);MoveEast;(16, 6);1;740
0;0.0;;(10, 3);MoveEast;(17, 6);1;741
0;0.0;;(10, 3);MoveEast;(18, 6);1;742
0;0.0;;(10, 3);MoveEast;(19, 6);1;743
0;0.0;;(10, 3);MoveEast;(19, 6);1;744
0;0.0;;(10, 3);MoveEast;(19, 6);1;745
0;0.0;;(10, 3);MoveEast;(19, 6);1;746
0;0.0;;(10, 3);MoveEast;(19, 6);1;747
0;0.0;;(10, 3);MoveEast;(19, 6);1;748
0;0.0;;(10, 3);MoveEast;(20, 6);1;749
0;0.0;;(10, 3);MoveEast;(21, 6);1;750
0;0.0;;(10, 3);MoveEast;(22, 6);1;751
0;0.0;;(10, 3);MoveEast;(23, 6);1;752
0;0.0;;(10, 3);MoveEast;(23, 6);1;753
0;0.0;;(10, 3);MoveSouth;(23, 7);1;754
0;0.0;;(10, 3);;(23, 7);1;755
0;0.0;;(10, 3);;(23, 7);1;756
0;0.0;;(10, 3);;(23, 7);1;757
0;0.0;;(10, 3);MoveSouth;(23, 8);1;758
0;0.0;;(10, 3);;(23, 8);1;759
0;0.0;;(10, 3);;(23, 8);1;760
0;0.0;;(10, 3);;(23, 8);1;761
0;0.0;;(10, 3);;(23, 8);1;762
0;0.0;;(10, 3);;(23, 8);1;763
0;0.0;;(10, 3);;(23, 8);1;764
0;0.0;;(10, 3);;(23, 8);1;765
0;0.0;;(10, 3);;(23, 8);1;766
0;0.0;;(10, 3);;(23, 8);1;767
0;0.0;;(10, 3);;(23, 8);1;768
0;0.0;;(10, 3);;(23, 8);1;769
6;0.125;;(23, 8);DropObjectTogether;(23, 8);1;770
6;0.125;MoveWest;(23, 8);;(23, 8);1;771
6;0.125;MoveWest;(23, 8);;(23, 8);1;772
6;0.125;MoveWest;(23, 8);;(23, 8);1;773
6;0.125;MoveWest;(23, 8);;(23, 8);1;774
6;0.125;MoveWest;(23, 8);;(23, 8);1;775
6;0.125;MoveWest;(23, 8);MoveNorth;(23, 7);1;776
6;0.125;MoveWest;(23, 8);;(23, 7);1;777
6;0.125;MoveWest;(23, 8);MoveNorth;(23, 6);1;778
6;0.125;MoveWest;(22, 8);MoveWest;(22, 6);1;779
6;0.125;MoveWest;(22, 8);;(22, 6);1;780
6;0.125;MoveWest;(22, 8);;(22, 6);1;781
6;0.125;MoveWest;(22, 8);;(22, 6);1;782
6;0.125;MoveWest;(22, 8);MoveWest;(21, 6);1;783
6;0.125;MoveWest;(22, 8);MoveWest;(20, 6);1;784
6;0.125;MoveWest;(22, 8);;(20, 6);1;785
6;0.125;MoveWest;(22, 8);;(20, 6);1;786
6;0.125;MoveWest;(22, 8);MoveWest;(19, 6);1;787
6;0.125;MoveWest;(21, 8);;(19, 6);1;788
6;0.125;MoveWest;(21, 8);;(19, 6);1;789
6;0.125;MoveWest;(21, 8);;(19, 6);1;790
6;0.125;MoveWest;(21, 8);;(19, 6);1;791
6;0.125;MoveWest;(21, 8);MoveWest;(19, 6);1;792
6;0.125;MoveWest;(21, 8);MoveWest;(19, 6);1;793
6;0.125;MoveWest;(21, 8);MoveWest;(19, 6);1;794
6;0.125;MoveWest;(21, 8);MoveWest;(19, 6);1;795
6;0.125;MoveWest;(21, 8);MoveWest;(19, 6);1;796
6;0.125;MoveWest;(20, 8);MoveWest;(18, 6);1;797
6;0.125;MoveWest;(20, 8);MoveWest;(17, 6);1;798
6;0.125;MoveWest;(20, 8);MoveWest;(16, 6);1;799
6;0.125;MoveWest;(20, 8);MoveWest;(15, 6);1;800
6;0.125;MoveWest;(20, 8);MoveWest;(14, 6);1;801
6;0.125;MoveWest;(20, 8);MoveWest;(13, 6);1;802
6;0.125;MoveWest;(20, 8);MoveWest;(12, 6);1;803
6;0.125;MoveWest;(20, 8);MoveWest;(12, 6);1;804
6;0.125;MoveWest;(20, 8);MoveWest;(12, 6);1;805
6;0.125;MoveWest;(19, 8);MoveWest;(12, 6);1;806
6;0.125;MoveNorthWest;(19, 8);MoveWest;(12, 6);1;807
6;0.125;MoveNorthWest;(19, 8);MoveWest;(12, 6);1;808
6;0.125;MoveNorthWest;(19, 8);MoveWest;(11, 6);1;809
6;0.125;MoveNorthWest;(19, 8);MoveWest;(11, 6);1;810
6;0.125;MoveNorthWest;(19, 8);MoveWest;(11, 6);1;811
6;0.125;MoveNorthWest;(19, 8);MoveWest;(11, 6);1;812
6;0.125;MoveNorthWest;(19, 8);MoveWest;(11, 6);1;813
6;0.125;MoveNorthWest;(19, 8);MoveWest;(11, 6);1;814
6;0.125;MoveNorthWest;(19, 8);MoveWest;(10, 6);1;815
6;0.125;MoveNorthWest;(19, 8);MoveWest;(10, 6);1;816
6;0.125;MoveNorthWest;(19, 8);MoveWest;(10, 6);1;817
6;0.125;MoveNorthWest;(19, 8);MoveWest;(10, 6);1;818
6;0.125;MoveNorthWest;(19, 8);MoveWest;(10, 6);1;819
6;0.125;MoveNorthWest;(18, 7);MoveWest;(10, 6);1;820
6;0.125;MoveNorthWest;(18, 7);MoveWest;(9, 6);1;821
6;0.125;MoveNorthWest;(18, 7);MoveWest;(8, 6);1;822
6;0.125;MoveNorthWest;(18, 7);;(8, 6);1;823
6;0.125;MoveNorthWest;(18, 7);;(8, 6);1;824
6;0.125;MoveNorthWest;(18, 7);;(8, 6);1;825
6;0.125;MoveNorthWest;(18, 7);;(8, 6);1;826
6;0.125;MoveNorthWest;(18, 7);;(8, 6);1;827
6;0.125;MoveNorthWest;(18, 7);;(8, 6);1;828
6;0.125;MoveNorthWest;(17, 6);MoveEast;(9, 6);1;829
6;0.125;MoveWest;(17, 6);;(9, 6);1;830
6;0.125;MoveWest;(17, 6);;(9, 6);1;831
6;0.125;MoveWest;(17, 6);;(9, 6);1;832
6;0.125;MoveWest;(17, 6);;(9, 6);1;833
6;0.125;MoveWest;(17, 6);RemoveObject;(9, 6);1;834
6;0.125;MoveWest;(17, 6);RemoveObject;(9, 6);1;835
6;0.125;MoveWest;(17, 6);RemoveObject;(9, 6);1;836
6;0.125;MoveWest;(17, 6);RemoveObject;(9, 6);1;837
6;0.125;MoveWest;(16, 6);RemoveObject;(9, 6);1;838
6;0.125;MoveWest;(16, 6);RemoveObject;(9, 6);1;839
6;0.125;MoveWest;(16, 6);RemoveObject;(9, 6);1;840
6;0.125;MoveWest;(16, 6);RemoveObject;(9, 6);1;841
6;0.125;MoveWest;(16, 6);RemoveObject;(9, 6);1;842
6;0.125;MoveWest;(16, 6);RemoveObject;(9, 6);1;843
6;0.125;MoveWest;(16, 6);RemoveObject;(9, 6);1;844
6;0.125;MoveWest;(16, 6);RemoveObject;(9, 6);1;845
6;0.125;MoveWest;(16, 6);RemoveObject;(9, 6);1;846
6;0.125;MoveWest;(15, 6);RemoveObject;(9, 6);1;847
6;0.125;MoveWest;(15, 6);RemoveObject;(9, 6);1;848
6;0.125;MoveWest;(15, 6);RemoveObject;(9, 6);1;849
6;0.125;MoveWest;(15, 6);RemoveObject;(9, 6);1;850
6;0.125;MoveWest;(15, 6);RemoveObject;(9, 6);1;851
6;0.125;MoveWest;(15, 6);RemoveObject;(9, 6);1;852
6;0.125;MoveWest;(15, 6);RemoveObject;(9, 6);1;853
6;0.125;MoveWest;(15, 6);RemoveObject;(9, 6);1;854
6;0.125;MoveWest;(15, 6);RemoveObject;(9, 6);1;855
6;0.125;MoveWest;(14, 6);RemoveObject;(9, 6);1;856
6;0.125;MoveWest;(14, 6);RemoveObject;(9, 6);1;857
6;0.125;MoveWest;(14, 6);RemoveObject;(9, 6);1;858
6;0.125;MoveWest;(14, 6);RemoveObject;(9, 6);1;859
6;0.125;MoveWest;(14, 6);RemoveObject;(9, 6);1;860
6;0.125;MoveWest;(14, 6);RemoveObject;(9, 6);1;861
6;0.125;MoveWest;(14, 6);RemoveObject;(9, 6);1;862
6;0.125;MoveWest;(14, 6);RemoveObject;(9, 6);1;863
6;0.125;MoveWest;(14, 6);RemoveObject;(9, 6);1;864
6;0.125;MoveWest;(13, 6);RemoveObject;(9, 6);1;865
6;0.125;MoveWest;(13, 6);RemoveObject;(9, 6);1;866
6;0.125;MoveWest;(13, 6);RemoveObject;(9, 6);1;867
6;0.125;MoveWest;(13, 6);RemoveObject;(9, 6);1;868
6;0.125;MoveWest;(13, 6);RemoveObject;(9, 6);1;869
6;0.125;MoveWest;(13, 6);RemoveObject;(9, 6);1;870
6;0.125;MoveWest;(13, 6);RemoveObject;(9, 6);1;871
6;0.125;MoveWest;(13, 6);RemoveObject;(9, 6);1;872
6;0.125;MoveWest;(13, 6);RemoveObject;(9, 6);1;873
6;0.125;MoveWest;(12, 6);RemoveObject;(9, 6);1;874
6;0.125;MoveWest;(12, 6);RemoveObject;(9, 6);1;875
6;0.125;MoveWest;(12, 6);RemoveObject;(9, 6);1;876
6;0.125;MoveWest;(12, 6);RemoveObject;(9, 6);1;877
6;0.125;MoveWest;(12, 6);RemoveObject;(9, 6);1;878
6;0.125;MoveWest;(12, 6);RemoveObject;(9, 6);1;879
6;0.125;MoveWest;(12, 6);RemoveObject;(9, 6);1;880
6;0.125;MoveWest;(12, 6);RemoveObject;(9, 6);1;881
6;0.125;MoveWest;(12, 6);RemoveObject;(9, 6);1;882
6;0.125;MoveWest;(12, 6);RemoveObject;(9, 6);1;883
6;0.125;MoveWest;(12, 6);RemoveObject;(9, 6);1;884
6;0.125;MoveWest;(12, 6);RemoveObject;(9, 6);1;885
6;0.125;MoveWest;(12, 6);RemoveObject;(9, 6);1;886
6;0.125;MoveWest;(12, 6);RemoveObject;(9, 6);1;887
6;0.125;MoveWest;(11, 6);RemoveObject;(9, 6);1;888
6;0.125;MoveWest;(11, 6);RemoveObject;(9, 6);1;889
6;0.125;MoveWest;(11, 6);RemoveObject;(9, 6);1;890
6;0.125;MoveWest;(11, 6);RemoveObject;(9, 6);1;891
6;0.125;MoveWest;(11, 6);RemoveObject;(9, 6);1;892
6;0.125;MoveWest;(11, 6);RemoveObject;(9, 6);1;893
6;0.125;MoveWest;(11, 6);RemoveObject;(9, 6);1;894
6;0.125;MoveWest;(11, 6);RemoveObject;(9, 6);1;895
6;0.125;MoveWest;(11, 6);RemoveObject;(9, 6);1;896
6;0.125;MoveWest;(11, 6);RemoveObject;(9, 6);1;897
6;0.125;MoveWest;(11, 6);RemoveObject;(9, 6);1;898
6;0.125;MoveWest;(11, 6);RemoveObject;(9, 6);1;899
6;0.125;MoveWest;(11, 6);RemoveObject;(9, 6);1;900
6;0.125;MoveWest;(11, 6);RemoveObject;(9, 6);1;901
6;0.125;MoveWest;(10, 6);RemoveObject;(9, 6);1;902
6;0.125;MoveWest;(10, 6);RemoveObject;(9, 6);1;903
6;0.125;MoveWest;(10, 6);RemoveObject;(9, 6);1;904
6;0.125;MoveWest;(10, 6);RemoveObject;(9, 6);1;905
6;0.125;MoveWest;(10, 6);RemoveObject;(9, 6);1;906
6;0.125;MoveWest;(10, 6);RemoveObject;(9, 6);1;907
6;0.125;MoveWest;(10, 6);RemoveObject;(9, 6);1;908
6;0.125;MoveWest;(10, 6);RemoveObject;(9, 6);1;909
6;0.125;MoveWest;(10, 6);RemoveObject;(9, 6);1;910
6;0.125;MoveWest;(10, 6);RemoveObject;(9, 6);1;911
6;0.125;MoveWest;(10, 6);RemoveObject;(9, 6);1;912
6;0.125;MoveWest;(10, 6);RemoveObject;(9, 6);1;913
6;0.125;MoveWest;(10, 6);RemoveObject;(9, 6);1;914
6;0.125;MoveWest;(10, 6);RemoveObject;(9, 6);1;915
6;0.125;MoveWest;(9, 6);RemoveObject;(9, 6);1;916
6;0.125;MoveWest;(9, 6);RemoveObject;(9, 6);1;917
6;0.125;MoveWest;(9, 6);RemoveObject;(9, 6);1;918
6;0.125;MoveWest;(9, 6);RemoveObject;(9, 6);1;919
6;0.125;MoveWest;(9, 6);RemoveObject;(9, 6);1;920
6;0.125;MoveWest;(9, 6);RemoveObject;(9, 6);1;921
6;0.125;MoveWest;(9, 6);RemoveObject;(9, 6);1;922
6;0.125;MoveWest;(9, 6);RemoveObject;(9, 6);1;923
6;0.125;MoveWest;(9, 6);RemoveObject;(9, 6);1;924
6;0.125;MoveWest;(8, 6);RemoveObject;(9, 6);1;925
6;0.125;MoveWest;(8, 6);RemoveObject;(9, 6);1;926
6;0.125;MoveWest;(8, 6);RemoveObject;(9, 6);1;927
6;0.125;MoveWest;(8, 6);RemoveObject;(9, 6);1;928
